User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
Michell8675309,CarmineZozzora,0.0516,0.097,0.798,0.105,"RT @CarmineZozzora: Nothing like the CIA saving all their Russia ""secret assessment"" stuff up until after ""shoo-in"" Hillary lost the electi"
mariemc11308417,IdiotDems,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
mariemc11308417,t,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
constantino_sam,pinterest,0.5423,0.163,0.485,0.352,I out of 3 Hillary supporters are  - ANTI HILLARY POLITICAL BUMPER FUNNY STICKER https://t.co/CcPjVHMd6h
sorceror43,andrea_manea,-0.4588,0.2,0.8,0.0,"@andrea_manea On Wall St, that was a Bernie issue.  Hillary wld have looked hypocritical."
forcerecon430,BrittPettibone,-0.8316,0.468,0.532,0.0,RT @BrittPettibone: Kellyanne Conway is battling a barrage of death threats from Hillary Supporters.#FridayFeelinghttps://t.co/0kLbme7ouQ
tony_c1967,thehill,-0.4767,0.181,0.819,0.0,"@thehill Worse than Hillary's? She made 33,000 emails go away w/ people pleading the 5th."
kitimi2,kitimi,-0.5267,0.207,0.793,0.0,Former U.S. Ambassador to Russia: Vladimir Putin Wanted Revenge on Hillary Clinton  Mediaite https://t.co/uTQJXE6evW
markguidry84,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
BrendaFiles2,umpire43,-0.5859,0.137,0.863,0.0,RT @umpire43: Hundreds of thousands of Fraud Hillary votes were foung in Detroit and in Millwaukee and in Philly. Did Russia do that to hel
stepvand,nytimesarts,0.3182,0.0,0.867,0.133,RT @nytimesarts: Madonnas speech about sexism put Hillary Clintons candidacy in fresh perspective. Discuss. https://t.co/uGEBHSXQOy https
stepvand,nytimes,0.3182,0.0,0.867,0.133,RT @nytimesarts: Madonnas speech about sexism put Hillary Clintons candidacy in fresh perspective. Discuss. https://t.co/uGEBHSXQOy https
JacksJungle,bfraser747,0.4215,0.0,0.865,0.135,"@bfraser747 if i were Putin, I'd think Hillary much easier to manipulate and control... Trump an unknown, America-first deal maker."
johnwalkergolf,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
conservogirl,manny_ottawa,-0.3412,0.107,0.893,0.0,RT @manny_ottawa: How did even 1 person vote for Hillary.I can understand the deceased voting for her they didn't know better. https://t.c
conservogirl,,-0.3412,0.107,0.893,0.0,RT @manny_ottawa: How did even 1 person vote for Hillary.I can understand the deceased voting for her they didn't know better. https://t.c
SeattleHotDeals,seattleorganicrestaurants,0.0,0.0,1.0,0.0,RT #HighestRated most reliable business phone services: https://t.co/H35ipWVTWA and https://t.co/cdl60GAttE
JEKitten,matthewamiller,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
JEKitten,,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
starlady24,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
NJSappington,kurteichenwald,0.0,0.0,1.0,0.0,"RT @kurteichenwald: I repeat: I laid out what was going on with Russian campaign, based on leaks from European intel, before election: http"
Inductivist,washingtontimes,-0.8176,0.362,0.638,0.0,Hillary spends 2X as much as Trump ($1.2 b) &amp; lost miserably. Dems are terrible with money. https://t.co/Ozb7jQ72Q5
PeggyBurgess17,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
_antiheroine_,jasonroeder,-0.4215,0.149,0.851,0.0,"RT @jasonroeder: Too late to point fingers, but did Hillary make even ONE campaign stop in Moscow?"
SiessChris,twitter,-0.7964,0.372,0.628,0.0,Nope. They were too busy making shit up to cover Hillary's fat ass. https://t.co/OevhAUkfbJ
bbeaty32,cristinalaila1,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
bbeaty32,twitter,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
SunnyAtTheGulf,RealMarkCole,0.0,0.0,1.0,0.0,RT @RealMarkCole: @brassmonkey3434 @peddoc63 did Russia put the earpiece in Hillary's ear or the teleprompter in her podium? https://t.co/L
SunnyAtTheGulf,luxmea,0.0,0.0,1.0,0.0,RT @RealMarkCole: @brassmonkey3434 @peddoc63 did Russia put the earpiece in Hillary's ear or the teleprompter in her podium? https://t.co/L
Bodisha,MichaelSollace,-0.9578,0.544,0.456,0.0,@MichaelSollace @ChrisCuomo awww... lol... poor lil fuck boy all sad there isn't gonna be a coronation for that evil bitch Hillary
ConservativeMag,conservativepapers,0.0,0.0,1.0,0.0,Heres What Could Happen if Hillary Clinton is Indicted or Steps Down https://t.co/eE4qxHNLIO #TeaParty #tcot
emiliocerejo,Quasar637,0.7363,0.0,0.735,0.265,"RT @Quasar637: @larryelder @EPS1991 don't forget she jailed Nakoula as part of the charade, Hillary &amp; Obama should both be jailed for that!"
TimKells1,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
ArtOfSamWood,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
GreenEyedLilo,TheBaxterBean,-0.3182,0.113,0.887,0.0,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined ("
mmedley41,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
HillaryBCrooked,VeteransTake,0.0,0.0,1.0,0.0,RT @VeteransTake: And Hillary said... #ArmyNavyGameDay #fakenews #MLSCup https://t.co/SZKW7OoHeB
HillaryBCrooked,twitter,0.0,0.0,1.0,0.0,RT @VeteransTake: And Hillary said... #ArmyNavyGameDay #fakenews #MLSCup https://t.co/SZKW7OoHeB
danbuter,nytimes,-0.128,0.107,0.805,0.088,@nytimes @nytopinion Should do an article on the truth and lies of the New York Times. You'd get a whole series just on Hillary.
ChefJennaMc,thehill,0.4382,0.0,0.822,0.178,"@thehill then you didn't pay attn to hillary's.She's been caught calling us deplorable,lying about emails is responsible for BENGAZI DEATHS!"
DeePSw31,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
PalinRevolution,SarahPalinUSA,0.0,0.0,1.0,0.0,RT @SarahPalinUSA: Rush reminds us ---&gt; https://t.co/VdGq41JjmZ https://t.co/BV9NwoEYvq
PalinRevolution,youngcons,0.0,0.0,1.0,0.0,RT @SarahPalinUSA: Rush reminds us ---&gt; https://t.co/VdGq41JjmZ https://t.co/BV9NwoEYvq
PoliticalPrick,MarkDice,-0.5411,0.179,0.821,0.0,RT @MarkDice: Hillary Clinton Wasted 1.2 Billion Dollars on Her Presidential Campaign!    Here's the Report:  https://t.co/8L8KaEbUzR http
PoliticalPrick,youtube,-0.5411,0.179,0.821,0.0,RT @MarkDice: Hillary Clinton Wasted 1.2 Billion Dollars on Her Presidential Campaign!    Here's the Report:  https://t.co/8L8KaEbUzR http
NonnieCon,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
seattle4events,seattleorganicrestaurants,0.0,0.0,1.0,0.0,RT #HighestRated most reliable business phone services: https://t.co/vmYdiP4phG and https://t.co/1V8TCObKNI
Genaritas1,Jason_Pollock,-0.1027,0.103,0.809,0.088,RT @Jason_Pollock: If you believed all the lies about Hillary then you played right into the hands of Russian hackers. Do you realize that
dms1013,steph93065,0.4215,0.0,0.887,0.113,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf"
vishnuduti,twitter,0.5927,0.0,0.845,0.155,"There had been a lot of foreign influence not only for Trump, but for Hillary, Quatar +Saudi Arabia are the good in https://t.co/eEYck73BaF"
Rickeyleetw,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
diewithbey,France4Hillary,0.34,0.082,0.786,0.132,"RT @France4Hillary: #Hillary lost 4 states (FL, MI, WI, PA) by ~1 point. If not for Russia/Comey, she'd have won them all. WE NEED A #REVOT"
BloodyRed32,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
BloodyRed32,,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
GrandCanyonPics,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
pie_jorge,intlspectator,0.8689,0.0,0.634,0.366,"RT @intlspectator: Hillary Clinton's popular vote lead now at 2.8 million votes, the greatest popular vote victory for presidential electio"
PaulieAbeles,peterjhasson,-0.4939,0.158,0.842,0.0,RT @peterjhasson: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/a9yjWWX9eF via
PaulieAbeles,dailycaller,-0.4939,0.158,0.842,0.0,RT @peterjhasson: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/a9yjWWX9eF via
stickyfacts,youtube,0.0,0.0,1.0,0.0,Hillary Clinton Blew 1.2 Billion Dollars on Presidential Campaign!  https://t.co/JfiqvGdk3N
LKuehn4,summerbrennan,0.7003,0.0,0.707,0.293,"RT @summerbrennan: Joe Biden appealing to Trump voters. I wonder why? I hope good reasons, because https://t.co/1t6upiH0Tn https://t.co/Ypa"
LKuehn4,theatlantic,0.7003,0.0,0.707,0.293,"RT @summerbrennan: Joe Biden appealing to Trump voters. I wonder why? I hope good reasons, because https://t.co/1t6upiH0Tn https://t.co/Ypa"
LeslieNowicki1,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
NorbPeti,nytimes,0.3182,0.0,0.874,0.126,RT @nytimes: How a speech by Madonna about sexism put Hillary Clinton's candidacy in fresh perspective https://t.co/CqLswtts4u https://t.co
NorbPeti,nytimes,0.3182,0.0,0.874,0.126,RT @nytimes: How a speech by Madonna about sexism put Hillary Clinton's candidacy in fresh perspective https://t.co/CqLswtts4u https://t.co
conservogirl,PolitixGal,0.0,0.0,1.0,0.0,RT @PolitixGal: How Hillary really felt about the VOTERS! https://t.co/iPFPMyQcpk
conservogirl,twitter,0.0,0.0,1.0,0.0,RT @PolitixGal: How Hillary really felt about the VOTERS! https://t.co/iPFPMyQcpk
kailsss_10,sara_manbeck,0.0,0.0,1.0,0.0,"RT @sara_manbeck: ""What would you buy Hillary Clinton for Christmas?""-""Handcuffs"""
jacobspm,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
yourltldogtoo,amyklobuchar,0.0,0.0,1.0,0.0,.@amyklobuchar @washingtonpost Call on the #ElectoralCollege  to #DenyTrump and elect Hillary
cj_briomhar,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
lilradishn,twitter,-0.1935,0.259,0.547,0.194,"Nope! Hillary lost because if you are not a certifiable moron, she, of no personalty and/or clarity. She lost befor https://t.co/vNHkz3xG4M"
springerpappy,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
Debbie1228Hart1,France4Hillary,0.4753,0.0,0.86,0.14,RT @France4Hillary: BREAKING: #Hillary's popular vote lead over Trump is now close to 3 million votes! #HillaryWon - SHE'S THE PEOPLE'S CHO
safetyjedi,carold501,0.7881,0.143,0.515,0.342,"RT @carold501: Funny how the left laughed and said the election couldn't be hacked and then when their darling Hillary lost, they scream it"
ColeHudson68,asamjulian,-0.3612,0.152,0.848,0.0,RT @asamjulian: Priebus: The Russians Didn't Force Hillary Clinton To Ignore Wisconsin and Michigan  https://t.co/IFOVeb3LXd
ColeHudson68,realclearpolitics,-0.3612,0.152,0.848,0.0,RT @asamjulian: Priebus: The Russians Didn't Force Hillary Clinton To Ignore Wisconsin and Michigan  https://t.co/IFOVeb3LXd
amerycarlson,asamjulian,-0.5267,0.201,0.738,0.061,"RT @asamjulian: It wasnt Russia, nor Comey. Hillary was an unlikable, uninspiring sociopath w/ no message and multiple legal problems. IT"
mgillaspie,corncob53,0.0,0.0,1.0,0.0,RT @corncob53: @LouDobbs @paulkrugman what's more de legitimizing than the Saudis $25 million contribution to HILLARY CLINTON? Krugman is a
BladeInTheHouse,LindaSuhler,0.6523,0.0,0.835,0.165,RT @LindaSuhler: Only credible link to Russia is Hillary's -- who made herself RICH when she transferred 20% of our uranium to Putin...FOR
Goodnightma,EcuadorDeb,0.0,0.0,1.0,0.0,"RT @EcuadorDeb: According to Podesta emails, her password was: Hillary.  My grandmother could hack that. Come on! https://t.co/uG1DmmlHdM"
Goodnightma,twitter,0.0,0.0,1.0,0.0,"RT @EcuadorDeb: According to Podesta emails, her password was: Hillary.  My grandmother could hack that. Come on! https://t.co/uG1DmmlHdM"
phil4gop,datrumpnation1,0.0,0.0,1.0,0.0,RT @datrumpnation1: Look who is behind the Russian CIA story:1. Washington Post2. Obama3. Schumer 4. McCain &amp; Lindsay Graham5. Hillary
roqchrisy,DebAlwaystrump,0.5405,0.0,0.776,0.224,RT @DebAlwaystrump: HILLARY SELLS 20% OF USA URANIUM TO RUSSIAWHYDems must not be too worried about Russia sure Russia would want more
Queen_Raveen,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
KoolFreedom,SSReaney,0.0,0.0,1.0,0.0,"RT @SSReaney: @LMKay @bluepillXI @TheDemocrats ya know, I thought the exact same thing when Obama won...and we saw what he did; and Hillary"
trueiceman,WhosWyatt,0.5994,0.0,0.71,0.29,"@WhosWyatt @JohnUhan Trump supporter lol, and I'm assuming you voted for Hillary driving a Buick"
Marilunabeli,JohnLeguizamo,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
Marilunabeli,t,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
BarbaraLeeDeFra,change,0.0,0.0,1.0,0.0,THUS WE&gt;&gt;https://t.co/4gUj2vO5TO https://t.co/BehfHJqFt4
Betterw05759703,kurteichenwald,0.0,0.0,1.0,0.0,RT @kurteichenwald: Think bout this: Allied intel servives investigating prez-elect 2 learn if he's Putin stooge in place 2 shatter NATO ht
roqchrisy,DebAlwaystrump,-0.5319,0.168,0.832,0.0,RT @DebAlwaystrump: RUSSIA HACKED CALIFORNIA 2GAVE THEM ALL DRIVERS LICENCES5.9 MILLION ILLEGALS LIVE IN SANCTUARY CITIES AND MADE T
popmuzikmofo,FrankConniff,-0.9136,0.394,0.606,0.0,"RT @FrankConniff: Don't give me that ""Hillary was a bad candidate"" bullshit. Real-life Bond villains plotted against her and she still got"
kaysunshine1252,CBSNews,0.4019,0.103,0.696,0.201,@CBSNews lol anyone or any country would favor Trump over Crooked Hillary. How many lies does Americans have to hear from her?OMG
washpress,nola,-0.7184,0.353,0.647,0.0,Hillary Clinton attacks 'fake news' in post-election appearance on Capitol Hill - https://t.co/uc3Ik4wESi https://t.co/MGHaD2aFJl
Awaken_the_46,FaceTheNation,0.0,0.0,1.0,0.0,@FaceTheNation @CarlaMoulton3 What's the endgame? Revote? Hillary/Pence? Any GOP is still a puppet &amp; Hillary will have endless clashes w/GOP
YourOpinionsAre,steph93065,0.4215,0.0,0.887,0.113,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf"
Anzers,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
jlpulice,matthewamiller,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
jlpulice,,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
MarthaLivingmar,mitchellvii,-0.1134,0.135,0.752,0.113,"@mitchellvii @DonWeldy And that is because the problems are never their fault, just ask Obama or Hillary."
cakehler,datrumpnation1,0.0,0.0,1.0,0.0,RT @datrumpnation1: Look who is behind the Russian CIA story:1. Washington Post2. Obama3. Schumer 4. McCain &amp; Lindsay Graham5. Hillary
DrJADelgado,seanmdav,0.0,0.0,1.0,0.0,RT @seanmdav: And can you believe Putin made Hillary run more ads in Omaha than in Michigan and Wisconsin combined? Diabolical. https://t.c
DrJADelgado,,0.0,0.0,1.0,0.0,RT @seanmdav: And can you believe Putin made Hillary run more ads in Omaha than in Michigan and Wisconsin combined? Diabolical. https://t.c
d_fucile,twitter,0.1511,0.111,0.756,0.133,"SHE NEEDS TO REALIZE SHE IS NOW JUST LIKE THE OTHERS IN THE PRIMARIES WHO ""LOST!""  HILLARY, YOU ARE A HASBEEN, A NO https://t.co/YtwW4cz6vg"
WayneABryant,umpire43,-0.4215,0.113,0.887,0.0,RT @umpire43: Before the SC shut down MI Recount. several hundred thousand Hillary votes disqualified as poll book and vote boxes did not m
